customer_id,age,tenure_months,contract_type,payment_method,paperless_billing,international_plan,avg_monthly_gb,support_tickets_6m,outages_3m,late_payments_12m,app_sessions_30d,add_ons,monthly_charges,total_charges,churn
C107542,64,27,month-to-month,mailed-check,yes,no,48.15,1,1,1,15,3,78.08,2195.27,0
C107543,29,70,two-year,electronic-check,yes,no,31.83,1,0,1,15,1,56.77,4065.03,0
C107544,29,29,one-year,credit-card,no,no,41.81,0,0,1,15,1,78.68,2388.92,0
C107545,27,49,one-year,credit-card,no,no,27.6,1,0,2,10,0,47.07,2362.28,0
C107546,54,48,one-year,bank-transfer,yes,no,8.25,0,0,1,11,3,93.59,4557.52,0
C107547,36,59,two-year,mailed-check,yes,no,17.79,1,0,0,18,0,62.48,3752.5,0
C107548,31,34,month-to-month,credit-card,no,yes,53.74,0,0,3,15,2,91.07,3155.05,0
C107549,56,57,month-to-month,bank-transfer,no,no,20.99,0,0,0,15,0,64.82,3790.48,0
C107550,46,25,month-to-month,mailed-check,yes,no,19.92,0,1,1,3,1,35.55,955.8,0
C107551,28,35,two-year,mailed-check,yes,no,57.58,0,0,0,19,0,41.48,1476.38,0
C107552,24,36,month-to-month,electronic-check,yes,no,26.97,1,0,0,12,1,69.62,2586.37,0
C107553,53,51,month-to-month,credit-card,no,no,50.08,0,1,0,19,1,86.2,4493.98,0
C107554,39,45,month-to-month,credit-card,yes,yes,21.24,0,0,3,17,2,70.97,3271.96,0
C107555,20,5,one-year,,yes,no,10.99,2,0,0,18,3,55.43,308.39,0
C107556,18,59,one-year,electronic-check,yes,no,2.8,1,1,0,16,0,64.63,3856.17,0
C107557,26,55,month-to-month,electronic-check,no,no,20.89,0,0,1,18,0,75.78,4272.37,0
C107558,24,7,month-to-month,electronic-check,no,no,24.87,1,0,0,18,2,60.21,499.47,0
C107559,18,70,one-year,credit-card,yes,no,46.98,2,2,2,13,2,64.44,4602.16,0
C107560,26,48,month-to-month,bank-transfer,yes,no,0.39,2,0,0,12,1,81.24,3988.61,0
C107561,28,6,one-year,mailed-check,yes,no,33.85,2,0,0,11,0,41.63,244.34,0
C107562,33,35,month-to-month,electronic-check,no,no,23.35,1,0,0,15,0,43.52,1573.91,1
C107563,59,61,two-year,electronic-check,no,no,20.35,2,1,1,19,3,55.74,3456.83,0
C107564,36,20,month-to-month,bank-transfer,no,no,75.08,0,0,1,15,0,61.45,1270.69,1
C107565,37,68,one-year,electronic-check,no,no,31.99,1,0,0,13,0,53.44,3625.53,0
C107566,45,30,month-to-month,electronic-check,no,no,59.05,0,0,0,18,0,51.25,1541.4,0
C107567,36,16,month-to-month,credit-card,yes,no,12.92,0,0,0,16,1,74.59,,0
C107568,44,26,one-year,bank-transfer,yes,no,17.14,0,0,1,16,1,76.85,2075.49,0
C107569,42,38,one-year,credit-card,yes,no,47.27,0,0,0,17,2,91.15,3584.71,0
C107570,40,50,one-year,electronic-check,yes,yes,11.42,1,0,1,13,1,63.62,3298.58,1
C107571,72,67,one-year,electronic-check,no,yes,11.94,0,2,1,16,2,84.32,5718.31,1
C107572,50,14,one-year,,yes,yes,10.2,1,0,0,11,2,53.87,829.94,0
C107573,26,70,two-year,credit-card,yes,no,15.38,3,0,3,14,1,75.26,,0
C107574,43,38,month-to-month,bank-transfer,yes,no,27.77,2,0,1,12,0,65.84,2609.08,1
C107575,29,9,two-year,bank-transfer,yes,no,33.61,1,0,0,12,1,52.86,582.18,1
C107576,44,67,month-to-month,electronic-check,yes,yes,26.03,1,0,1,12,0,63.75,4383.62,0
C107577,22,25,month-to-month,bank-transfer,yes,no,18.26,0,1,2,7,3,83.19,2192.08,0
C107578,26,45,one-year,electronic-check,yes,yes,24.01,2,0,1,15,1,68.02,3127.63,0
C107579,43,50,month-to-month,electronic-check,yes,no,59.43,0,1,2,14,2,88.52,4520.98,0
C107580,51,0,month-to-month,mailed-check,yes,no,23.51,1,2,0,12,3,80.98,85.3,0
C107581,45,16,month-to-month,electronic-check,yes,no,17.25,0,0,2,12,1,79.83,1347.39,0
C107582,49,50,month-to-month,electronic-check,yes,no,2.26,0,0,0,10,0,41.72,,1
C107583,43,23,one-year,electronic-check,no,no,21.98,0,0,0,14,2,64.74,1484.05,1
C107584,41,0,month-to-month,electronic-check,yes,no,45.87,1,0,1,15,1,63.7,8.62,1
C107585,33,1,month-to-month,credit-card,no,no,5.12,0,0,1,16,2,56.96,105.79,0
C107586,49,60,month-to-month,credit-card,no,no,8.0,0,1,1,16,1,68.78,4196.31,0
C107587,51,11,month-to-month,electronic-check,no,no,15.78,0,0,0,16,0,51.87,638.31,0
C107588,38,7,month-to-month,electronic-check,yes,no,14.05,2,1,1,9,2,61.2,493.36,0
C107589,38,41,month-to-month,credit-card,yes,no,25.1,3,0,2,16,3,75.62,3203.35,1
C107590,58,8,two-year,electronic-check,no,no,70.18,0,0,1,13,2,76.31,682.61,1
C107591,39,47,one-year,bank-transfer,yes,no,9.71,2,0,0,17,2,76.09,3688.25,0
C107592,40,39,month-to-month,electronic-check,no,yes,13.81,0,0,0,8,0,60.21,2430.3,0
C107593,45,47,month-to-month,bank-transfer,yes,no,20.65,0,0,0,14,0,51.55,2452.99,0
C107594,38,35,month-to-month,electronic-check,no,no,12.94,0,0,0,19,0,33.61,1253.91,0
C107595,29,56,month-to-month,bank-transfer,no,no,25.0,1,0,0,18,1,73.96,4206.56,0
C107596,44,47,month-to-month,mailed-check,no,no,,0,0,0,13,2,68.64,3291.9,0
C107597,39,30,two-year,electronic-check,no,no,14.11,0,1,1,19,1,69.8,2164.23,0
C107598,61,1,one-year,mailed-check,yes,no,41.37,1,2,1,14,1,64.07,150.35,0
C107599,48,19,month-to-month,mailed-check,yes,no,17.59,0,1,1,10,1,91.8,1897.45,0
C107600,32,9,month-to-month,credit-card,no,no,12.85,0,0,0,20,0,23.58,207.31,0
C107601,48,1,one-year,mailed-check,no,no,6.38,0,0,0,15,3,67.84,172.43,1
C107602,43,19,two-year,electronic-check,yes,no,35.17,1,3,1,12,0,61.59,1291.69,0
C107603,55,15,month-to-month,bank-transfer,yes,no,28.31,1,0,1,15,3,67.04,1120.67,0
C107604,33,5,two-year,electronic-check,no,no,9.23,2,0,0,16,0,55.0,306.55,0
C107605,41,22,month-to-month,credit-card,yes,yes,11.62,0,1,0,12,1,48.02,1147.29,1
C107606,38,36,one-year,credit-card,no,yes,26.67,0,0,1,16,2,72.07,2676.67,1
C107607,40,13,month-to-month,electronic-check,no,yes,33.66,0,2,1,15,0,57.43,762.33,0
C107608,28,19,one-year,bank-transfer,yes,yes,29.01,0,0,0,10,1,72.67,1416.18,1
C107609,46,1,month-to-month,bank-transfer,no,no,35.05,0,0,1,20,0,60.33,74.04,1
C107610,44,3,month-to-month,electronic-check,yes,no,84.37,2,0,2,16,0,48.39,197.9,1
C107611,54,11,one-year,bank-transfer,yes,no,41.86,1,0,1,20,0,58.15,707.33,0
C107612,39,33,one-year,mailed-check,no,no,35.8,0,0,1,21,1,68.9,2346.6,0
C107613,34,48,one-year,mailed-check,yes,no,15.19,0,0,1,11,0,44.94,2170.58,0
C107614,48,57,month-to-month,bank-transfer,yes,no,8.43,0,0,0,13,3,89.73,5167.15,0
C107615,29,45,one-year,bank-transfer,no,no,53.82,1,0,0,9,3,89.28,4119.15,0
C107616,52,45,month-to-month,bank-transfer,yes,no,15.8,0,1,1,13,0,36.35,1696.66,0
C107617,52,68,one-year,mailed-check,yes,no,30.96,1,2,1,14,2,76.94,5310.75,0
C107618,54,18,month-to-month,bank-transfer,yes,no,6.09,0,0,0,11,2,63.09,1168.49,0
C107619,44,58,month-to-month,mailed-check,yes,no,4.06,1,0,2,26,0,31.36,1832.94,0
C107620,33,68,month-to-month,bank-transfer,yes,yes,41.6,2,0,1,11,0,50.54,3510.4,0
C107621,40,41,two-year,electronic-check,no,no,,0,0,0,13,2,64.54,2683.9,0
C107622,44,61,one-year,mailed-check,yes,yes,30.78,1,0,0,16,0,82.28,5121.55,1
C107623,32,10,month-to-month,mailed-check,yes,no,12.73,1,0,0,20,0,49.13,530.2,0
C107624,55,64,one-year,electronic-check,no,no,33.14,2,0,1,17,0,57.36,3721.63,1
C107625,46,41,month-to-month,electronic-check,yes,no,21.59,1,1,0,16,1,69.27,2948.4,1
C107626,28,16,month-to-month,mailed-check,yes,yes,18.86,1,0,1,18,0,51.63,880.31,0
C107627,62,4,month-to-month,electronic-check,no,no,28.79,0,0,0,13,0,59.85,273.06,0
C107628,40,52,one-year,mailed-check,no,no,32.04,0,2,1,15,0,48.17,2504.48,0
C107629,26,31,two-year,mailed-check,yes,no,13.62,1,0,0,10,0,42.45,1291.21,0
C107630,29,22,two-year,bank-transfer,yes,no,30.95,2,1,0,19,2,65.15,1502.77,0
C107631,57,28,month-to-month,credit-card,no,no,32.65,0,0,1,19,2,53.64,1553.48,0
C107632,61,72,month-to-month,credit-card,yes,no,41.08,3,0,1,11,2,79.61,5868.87,0
C107633,51,31,two-year,credit-card,yes,yes,50.15,1,2,3,15,1,66.15,2131.12,1
C107634,55,5,month-to-month,credit-card,yes,no,22.23,0,0,0,17,1,59.02,373.11,0
C107635,54,20,one-year,electronic-check,yes,no,12.82,0,1,0,14,1,70.99,1472.48,1
C107636,46,10,two-year,electronic-check,no,no,10.42,0,1,1,20,0,48.1,505.26,0
C107637,43,50,month-to-month,electronic-check,no,no,14.42,3,0,0,19,3,38.48,1988.78,0
C107638,45,58,month-to-month,electronic-check,yes,no,15.37,0,0,1,18,0,49.08,2884.98,0
C107639,48,61,two-year,credit-card,yes,no,17.29,2,0,1,15,2,78.15,4815.01,0
C107640,30,46,one-year,credit-card,no,no,21.76,1,0,0,8,1,73.71,3512.31,0
C107641,48,56,two-year,bank-transfer,yes,no,25.5,1,1,0,16,3,66.78,3797.41,0
C107642,57,30,one-year,credit-card,no,no,26.58,1,0,0,8,0,49.08,1491.54,0
C107643,37,45,month-to-month,bank-transfer,no,no,37.39,1,0,0,17,1,74.47,3495.91,0
C107644,35,7,two-year,mailed-check,no,no,53.59,1,0,0,14,1,45.18,339.6,0
C107645,45,39,one-year,electronic-check,yes,no,26.74,1,1,1,16,0,52.41,2081.54,0
C107646,31,40,two-year,credit-card,no,yes,15.4,0,0,1,15,1,68.18,,0
C107647,23,2,month-to-month,bank-transfer,yes,no,36.88,1,0,1,19,1,78.99,307.34,1
C107648,53,40,month-to-month,mailed-check,no,no,35.34,2,2,0,12,2,69.9,2870.42,1
C107649,34,52,month-to-month,electronic-check,yes,yes,14.2,1,0,0,18,1,46.71,2534.7,0
C107650,39,26,month-to-month,credit-card,yes,no,35.74,1,1,2,16,2,68.74,1852.01,0
C107651,32,39,two-year,credit-card,yes,no,1.52,0,1,0,19,2,99.74,3958.83,0
C107652,54,20,two-year,mailed-check,no,no,10.36,2,0,3,17,1,63.99,1307.4,0
C107653,49,19,month-to-month,credit-card,yes,no,8.52,1,0,3,8,1,77.23,1594.26,0
C107654,36,9,two-year,mailed-check,yes,no,10.9,0,0,2,17,1,63.09,651.3,0
C107655,25,23,month-to-month,credit-card,no,yes,37.41,0,0,2,11,1,54.6,1321.8,0
C107656,35,58,two-year,bank-transfer,yes,no,18.63,2,0,0,20,2,61.84,3623.32,0
C107657,46,68,one-year,bank-transfer,yes,no,40.5,1,0,0,14,0,51.33,3528.98,0
C107658,41,46,one-year,credit-card,yes,no,56.72,0,1,1,14,3,94.87,4474.6,0
C107659,40,45,one-year,credit-card,no,no,54.84,0,0,5,14,2,54.95,2493.01,0
C107660,42,44,one-year,electronic-check,no,no,13.86,0,0,2,8,2,82.37,3664.22,0
C107661,48,34,two-year,credit-card,no,no,19.23,1,0,0,12,2,58.39,2028.42,0
C107662,38,30,month-to-month,mailed-check,no,no,22.23,0,0,0,19,0,52.16,1620.2,0
C107663,44,45,two-year,electronic-check,no,yes,62.06,1,0,1,14,1,68.85,3158.22,0
C107664,27,57,month-to-month,bank-transfer,yes,no,13.64,0,0,0,9,1,71.19,4185.67,0
C107665,70,30,month-to-month,mailed-check,yes,no,44.95,1,0,0,16,1,60.52,1933.75,0
C107666,36,41,one-year,mailed-check,no,no,30.79,1,0,1,24,0,62.59,2639.52,0
C107667,41,34,one-year,mailed-check,no,yes,2.25,0,0,1,19,2,68.67,2369.82,1
C107668,46,20,two-year,electronic-check,yes,yes,18.13,0,1,2,16,1,72.01,1527.1,0
C107669,34,21,month-to-month,electronic-check,no,no,9.83,1,0,0,12,0,54.74,1189.61,1
C107670,39,5,month-to-month,bank-transfer,yes,no,17.66,2,0,0,13,2,72.22,335.88,1
C107671,39,32,month-to-month,electronic-check,yes,no,2.4,2,0,0,8,0,56.75,1935.26,1
C107672,28,52,two-year,bank-transfer,yes,no,64.6,0,0,1,9,2,74.67,3917.03,0
C107673,44,50,two-year,mailed-check,no,no,16.39,1,0,0,9,1,74.77,3883.79,0
C107674,19,71,two-year,,yes,no,17.8,3,1,0,8,3,80.05,5763.14,0
C107675,60,2,month-to-month,electronic-check,yes,no,60.54,0,0,1,24,2,73.94,267.51,0
C107676,49,55,two-year,mailed-check,yes,no,7.26,1,0,0,20,0,48.34,2761.07,0
C107677,47,58,month-to-month,credit-card,no,no,31.63,0,0,2,14,0,85.35,5068.05,1
C107678,18,31,two-year,credit-card,yes,no,12.51,2,0,0,13,3,101.86,3271.09,1
C107679,29,20,one-year,mailed-check,yes,no,4.18,0,0,1,11,0,42.73,903.57,0
C107680,56,26,month-to-month,electronic-check,no,no,34.41,1,1,2,10,1,69.69,1889.62,0
C107681,85,49,one-year,bank-transfer,no,no,51.13,1,0,4,15,1,80.72,3990.37,0
C107682,53,62,one-year,mailed-check,yes,no,21.27,1,0,0,14,0,61.71,3864.57,1
C107683,51,46,month-to-month,mailed-check,yes,no,38.06,0,1,0,12,0,56.71,2598.14,0
C107684,45,37,month-to-month,mailed-check,no,no,13.6,0,0,0,7,1,55.82,2107.3,1
C107685,29,47,one-year,bank-transfer,yes,no,32.39,2,0,2,16,1,69.67,3293.44,1
C107686,51,5,two-year,electronic-check,yes,no,22.78,1,0,2,18,0,45.02,291.79,0
C107687,26,44,one-year,credit-card,yes,no,14.87,3,1,0,10,2,73.37,3225.31,1
C107688,24,3,month-to-month,mailed-check,no,no,9.44,0,0,1,16,0,48.83,185.99,1
C107689,24,70,one-year,electronic-check,no,no,50.5,0,0,0,16,2,79.85,5677.67,0
C107690,51,64,month-to-month,credit-card,yes,yes,23.41,0,0,1,14,0,72.29,4708.54,0
C107691,38,37,month-to-month,mailed-check,yes,no,16.85,1,0,2,12,1,56.06,2075.32,0
C107692,40,27,month-to-month,electronic-check,yes,no,18.56,2,1,1,12,1,60.07,1729.93,0
C107693,39,53,month-to-month,electronic-check,no,no,33.08,1,0,0,18,0,72.03,3889.61,0
C107694,25,46,month-to-month,bank-transfer,no,no,37.23,1,0,2,16,1,58.87,2750.39,0
C107695,31,51,month-to-month,bank-transfer,yes,no,22.89,0,0,1,16,1,25.95,1310.54,0
C107696,32,37,month-to-month,mailed-check,no,no,31.18,2,2,1,19,2,94.02,3568.16,0
C107697,22,17,one-year,,yes,no,17.62,1,2,1,13,1,78.82,1363.89,0
C107698,33,5,month-to-month,electronic-check,yes,no,19.36,1,0,2,10,0,65.36,395.59,0
C107699,26,20,month-to-month,mailed-check,yes,no,34.79,0,0,1,18,1,64.12,1284.8,0
C107700,46,38,month-to-month,mailed-check,no,no,17.14,2,1,0,14,1,64.48,2495.26,0
C107701,47,30,one-year,mailed-check,no,no,8.8,1,0,0,16,1,43.67,1340.63,1
C107702,23,36,two-year,mailed-check,yes,no,33.55,0,0,1,21,3,70.31,2574.46,0
C107703,35,20,month-to-month,bank-transfer,yes,no,29.55,1,2,1,17,1,62.39,1289.42,0
C107704,61,68,one-year,bank-transfer,no,yes,41.5,1,0,3,14,0,55.44,3804.49,1
C107705,27,26,two-year,bank-transfer,yes,no,33.21,1,1,0,17,3,91.84,2479.53,0
C107706,44,61,one-year,bank-transfer,yes,yes,28.98,0,1,0,20,3,104.05,6486.06,1
C107707,40,28,month-to-month,electronic-check,no,no,7.71,0,0,0,10,0,54.06,1616.77,1
C107708,52,32,month-to-month,bank-transfer,no,no,22.43,0,1,1,15,1,62.02,2081.79,1
C107709,43,44,month-to-month,electronic-check,yes,no,15.46,1,0,1,16,0,73.49,3355.57,0
C107710,34,19,month-to-month,bank-transfer,yes,no,33.03,0,0,0,20,3,96.73,1972.32,0
C107711,40,16,month-to-month,mailed-check,no,no,64.49,0,1,1,17,2,78.21,1327.32,0
C107712,40,27,two-year,bank-transfer,yes,no,36.74,1,0,0,15,0,57.05,1586.46,0
C107713,38,58,month-to-month,credit-card,no,yes,7.23,0,1,1,11,0,45.42,2742.83,0
C107714,23,10,month-to-month,mailed-check,no,no,27.84,2,0,1,17,0,52.09,574.09,0
C107715,54,31,two-year,electronic-check,no,no,15.53,0,1,0,13,2,68.89,2165.38,0
C107716,52,49,one-year,credit-card,yes,yes,35.41,0,0,1,15,1,74.8,3758.76,1
C107717,26,51,month-to-month,mailed-check,no,no,39.38,2,0,3,19,1,57.6,3053.76,1
C107718,35,31,two-year,mailed-check,no,no,21.95,0,1,0,22,2,67.41,2187.36,0
C107719,36,5,month-to-month,electronic-check,no,no,17.29,0,0,0,12,1,69.3,409.16,0
C107720,25,1,month-to-month,mailed-check,yes,no,28.93,1,0,0,16,2,66.13,173.47,0
C107721,18,34,month-to-month,mailed-check,no,no,14.16,0,0,3,16,2,63.07,2170.86,0
C107722,31,59,month-to-month,credit-card,yes,no,40.15,1,0,0,15,0,88.76,5340.76,0
C107723,35,2,two-year,bank-transfer,yes,no,33.38,0,0,0,7,1,65.63,187.18,0
C107724,22,64,month-to-month,mailed-check,yes,no,16.75,0,0,1,10,1,67.76,4380.68,0
C107725,41,49,two-year,bank-transfer,yes,no,9.91,0,4,1,14,1,62.01,3073.4,0
C107726,53,0,month-to-month,credit-card,yes,no,26.88,0,1,1,12,1,49.49,56.58,1
C107727,49,25,two-year,electronic-check,no,no,45.11,1,0,1,15,1,65.37,1699.57,0
C107728,37,16,month-to-month,bank-transfer,yes,no,38.32,1,0,1,17,2,61.8,1086.25,0
C107729,18,69,two-year,electronic-check,yes,yes,8.68,1,0,4,11,2,79.84,,1
C107730,48,40,month-to-month,electronic-check,no,no,31.11,0,2,0,12,3,89.33,3761.33,0
C107731,41,23,two-year,bank-transfer,yes,no,33.38,1,0,1,16,0,63.5,1533.09,0
C107732,44,20,two-year,credit-card,yes,no,19.55,2,0,0,11,1,51.09,1086.15,1
C107733,62,41,one-year,credit-card,no,no,23.48,0,0,0,16,2,49.55,2109.71,0
C107734,29,0,month-to-month,mailed-check,yes,no,37.0,0,1,0,12,2,43.84,0.0,1
C107735,18,18,one-year,electronic-check,yes,no,25.29,0,0,0,12,1,71.46,1430.14,0
C107736,26,12,one-year,electronic-check,yes,no,3.43,0,0,1,21,1,64.94,821.24,0
C107737,45,45,one-year,,no,yes,12.14,1,0,1,11,1,49.18,2296.33,1
C107738,39,48,one-year,mailed-check,yes,no,16.53,1,0,2,17,2,82.8,4075.31,0
C107739,24,34,two-year,mailed-check,no,no,12.41,0,2,0,14,2,87.88,3064.09,0
C107740,22,10,two-year,bank-transfer,no,yes,39.96,1,0,1,15,0,56.2,645.21,0
C107741,35,27,month-to-month,electronic-check,yes,yes,30.32,1,1,1,10,1,59.53,1661.87,0
C107742,24,61,month-to-month,electronic-check,no,no,7.67,0,0,1,22,1,61.76,3843.07,0
C107743,45,14,month-to-month,electronic-check,yes,no,29.87,0,1,0,17,2,81.57,1247.74,0
C107744,34,11,one-year,bank-transfer,no,no,42.0,0,0,2,13,0,69.71,837.81,0
C107745,31,8,two-year,electronic-check,no,no,19.65,0,2,2,7,1,56.31,517.71,0
C107746,30,59,month-to-month,electronic-check,no,no,28.55,1,0,1,16,0,57.85,3451.13,0
C107747,42,8,month-to-month,mailed-check,no,no,24.53,1,0,0,14,1,116.56,1017.8,1
C107748,40,42,month-to-month,electronic-check,yes,no,9.42,0,0,0,12,0,80.44,3491.11,0
C107749,41,72,month-to-month,mailed-check,no,no,29.95,0,2,0,18,0,56.86,4123.03,1
C107750,41,46,two-year,credit-card,no,no,15.24,1,1,0,11,0,72.6,3465.3,0
C107751,38,30,one-year,electronic-check,no,yes,55.81,0,0,1,22,1,71.57,2187.0,0
C107752,27,15,month-to-month,electronic-check,no,yes,8.91,1,1,0,13,1,81.15,1299.39,1
C107753,30,0,month-to-month,electronic-check,yes,no,22.65,0,0,3,11,2,63.81,86.29,1
C107754,34,11,month-to-month,electronic-check,no,no,43.57,0,1,2,12,0,66.04,833.05,0
C107755,64,69,one-year,credit-card,yes,no,16.74,0,0,2,19,0,67.83,4754.51,1
C107756,23,10,one-year,bank-transfer,yes,no,29.56,1,0,2,18,1,66.11,800.23,1
C107757,34,1,month-to-month,mailed-check,yes,yes,128.81,0,0,0,19,2,64.35,72.14,0
C107758,40,59,month-to-month,bank-transfer,yes,no,41.54,1,1,1,14,0,59.8,3512.26,1
C107759,35,30,two-year,electronic-check,yes,no,30.62,1,0,0,17,0,40.17,1192.17,0
C107760,52,26,two-year,mailed-check,yes,no,38.14,0,1,0,16,2,70.04,1836.73,1
C107761,35,52,one-year,electronic-check,no,no,31.71,1,0,0,15,0,49.91,2600.56,0
C107762,36,38,month-to-month,credit-card,no,yes,11.71,0,3,1,17,1,76.68,2970.7,0
C107763,49,66,two-year,bank-transfer,no,no,28.95,1,0,0,14,0,62.53,4170.76,0
C107764,61,34,one-year,electronic-check,yes,no,81.12,0,1,0,15,0,67.23,2337.82,0
C107765,56,52,two-year,bank-transfer,no,no,49.68,1,1,1,13,3,87.78,4609.85,0
C107766,37,64,month-to-month,electronic-check,no,no,18.6,1,1,0,12,1,51.59,3353.5,0
C107767,38,33,month-to-month,electronic-check,no,no,20.26,1,1,1,10,0,75.25,2585.67,0
C107768,40,20,month-to-month,electronic-check,yes,yes,84.65,1,0,0,13,1,78.12,1623.27,1
C107769,41,71,two-year,electronic-check,no,yes,22.63,2,2,1,10,1,47.51,3410.8,0
C107770,29,16,one-year,electronic-check,yes,no,16.98,0,0,1,14,2,83.89,1459.99,0
C107771,50,2,month-to-month,credit-card,yes,no,12.0,1,2,1,6,1,70.49,239.96,0
C107772,41,42,two-year,electronic-check,yes,no,25.88,1,1,0,19,1,71.23,3046.12,1
C107773,38,72,two-year,mailed-check,no,no,16.18,1,0,0,8,0,44.45,3286.69,0
C107774,24,6,month-to-month,electronic-check,yes,no,25.13,1,0,0,15,0,56.01,380.88,0
C107775,40,62,one-year,electronic-check,yes,no,30.05,0,0,0,16,0,64.43,4080.37,0
C107776,18,60,one-year,electronic-check,no,yes,53.7,2,0,0,18,1,67.08,4049.97,0
C107777,32,67,month-to-month,electronic-check,yes,no,19.98,0,0,1,16,0,40.04,2695.31,0
C107778,32,30,one-year,electronic-check,yes,no,3.3,0,0,0,19,0,50.57,1524.65,0
C107779,42,18,month-to-month,electronic-check,no,no,19.23,0,1,1,10,2,77.59,1472.19,0
C107780,62,37,two-year,electronic-check,no,no,19.42,1,0,0,15,2,70.71,2668.77,0
C107781,46,10,two-year,bank-transfer,no,no,18.27,1,1,1,15,2,99.33,1064.93,1
C107782,56,61,two-year,credit-card,no,no,21.94,2,1,1,9,1,74.25,4612.11,0
C107783,47,48,one-year,electronic-check,yes,no,4.69,1,1,0,16,2,80.11,3957.7,0
C107784,53,35,month-to-month,bank-transfer,yes,no,9.25,0,0,2,12,1,65.05,2335.79,0
C107785,61,37,month-to-month,bank-transfer,yes,no,17.67,0,1,0,10,0,50.58,1929.53,0
C107786,30,51,one-year,bank-transfer,no,no,,1,1,4,12,0,77.66,4035.29,1
C107787,29,38,month-to-month,bank-transfer,yes,no,23.01,0,0,1,22,1,58.91,2263.53,0
C107788,47,61,one-year,mailed-check,yes,no,33.42,0,1,0,15,0,57.72,3562.47,1
C107789,39,67,month-to-month,credit-card,no,no,8.18,0,1,2,15,0,54.36,3744.56,0
C107790,42,69,month-to-month,electronic-check,yes,no,13.2,0,0,2,17,1,45.97,3204.12,0
C107791,36,45,month-to-month,mailed-check,yes,no,0.85,1,0,3,20,2,75.41,3538.09,1
C107792,32,54,one-year,bank-transfer,no,no,4.04,2,0,2,10,0,66.84,3658.89,0
C107793,58,22,month-to-month,credit-card,yes,no,76.37,1,0,2,12,1,64.03,1447.44,0
C107794,26,2,one-year,mailed-check,no,yes,7.71,1,0,1,11,2,67.49,275.43,1
C107795,47,29,month-to-month,,yes,no,10.75,0,0,1,14,1,52.47,1622.25,0
C107796,45,63,one-year,bank-transfer,yes,no,12.81,0,0,1,19,0,77.22,4921.55,1
C107797,20,9,one-year,bank-transfer,yes,no,62.08,0,1,1,26,1,74.25,736.81,0
C107798,29,39,one-year,credit-card,yes,no,7.97,1,0,0,16,3,89.35,3498.28,0
C107799,31,14,month-to-month,bank-transfer,yes,no,20.81,2,1,0,17,3,78.52,1201.28,1
C107800,46,31,month-to-month,mailed-check,yes,no,13.63,1,0,1,23,2,80.98,2571.5,1
C107801,35,10,month-to-month,credit-card,yes,yes,16.07,0,0,1,20,3,64.72,707.95,1
C107802,38,53,one-year,electronic-check,yes,no,6.38,1,0,0,18,2,61.98,3304.97,0
C107803,22,59,month-to-month,credit-card,yes,no,13.97,0,1,1,15,0,80.17,4851.78,1
C107804,67,55,two-year,credit-card,yes,no,35.05,0,0,0,21,2,78.98,4397.69,0
C107805,40,51,two-year,bank-transfer,yes,no,20.65,1,0,0,17,2,71.75,3744.23,0
C107806,45,17,month-to-month,electronic-check,yes,no,29.3,4,0,1,13,2,50.17,898.25,1
C107807,33,38,two-year,electronic-check,yes,yes,8.8,1,0,1,9,2,77.24,3064.58,1
C107808,31,7,one-year,electronic-check,no,no,37.96,0,1,1,14,0,52.22,446.41,0
C107809,62,27,month-to-month,electronic-check,yes,no,21.7,3,0,1,17,1,76.17,2136.2,0
C107810,18,36,one-year,bank-transfer,no,no,16.36,0,2,0,17,2,51.35,1892.46,0
C107811,42,48,two-year,credit-card,yes,no,18.17,1,0,2,22,0,66.77,3232.99,0
C107812,24,7,month-to-month,bank-transfer,yes,yes,23.8,1,1,1,25,0,50.98,348.77,1
C107813,34,59,month-to-month,mailed-check,yes,no,23.12,0,0,1,9,0,43.94,2589.51,1
C107814,31,33,one-year,credit-card,yes,yes,53.7,2,0,2,11,1,69.66,2378.59,0
C107815,27,64,month-to-month,credit-card,no,no,24.49,1,0,1,11,1,86.72,5664.87,0
C107816,39,38,one-year,bank-transfer,no,yes,23.82,0,0,1,10,1,72.58,2870.42,0
C107817,18,39,one-year,mailed-check,yes,no,19.98,2,0,0,14,3,90.4,3614.44,0
C107818,35,50,one-year,bank-transfer,yes,no,27.41,0,0,1,15,2,64.49,3290.45,1
